municipality,site_id,label,latitude,longitude,observed_count,observed_unit,observation_period,source,source_url
Toronto,114549,Finch Ave E / Victoria Park Ave,43.7931064603841,-79.3314124245232,207.71,average pedestrians/hour during count,Latest 14-hour count on 2025-11-29; derived from 2908 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,109727,Finch Ave E / Warden Ave,43.7967729924067,-79.3157661119973,611.5,average pedestrians/hour during count,Latest 14-hour count on 2024-06-11; derived from 8561 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,109731,Finch Ave E / Wayside Ave / Adirondack Gt,43.8005175166644,-79.2996483193579,61.29,average pedestrians/hour during count,Latest 14-hour count on 2024-06-11; derived from 858 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,109729,Finch Ave E / West Highland Creek Trl (West),43.7982255336449,-79.309184484632,12.79,average pedestrians/hour during count,Latest 14-hour count on 2024-06-11; derived from 179 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,37803,Finch Ave E / Wilfred Ave,43.7827602758614,-79.4018820860243,16.75,average pedestrians/hour during count,Latest 8-hour count on 2018-09-20; derived from 134 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,110033,Finch Ave E / Willowdale Ave,43.7816255450586,-79.407105781905,78.14,average pedestrians/hour during count,Latest 14-hour count on 2024-06-04; derived from 1094 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,116119,Finch Ave E / Yonge St / Finch Ave W,43.7797690838483,-79.4155776992011,1235.07,average pedestrians/hour during count,Latest 14-hour count on 2026-05-26; derived from 17291 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,109725,Finch Ave E: Birchmount Rd - Wayside Ave,43.799750430261604,-79.30281274392489,16.57,average pedestrians/hour during count,Latest 14-hour count on 2024-06-11; derived from 232 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,15453,Finch Ave E: Blackbird Gt - Scarborough Railpath Trl,43.8176447976952,-79.2213761174651,3.25,average pedestrians/hour during count,Latest 8-hour count on 2005-03-29; derived from 26 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,108302,Finch Ave E: Lane E of Yonge and S of Finch - Doris Ave,43.78019326952748,-79.41362462365001,118.62,average pedestrians/hour during count,Latest 8-hour count on 2023-11-23; derived from 949 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,5756,Finch Ave E: Milliken Blvd - Baylawn Dr,43.8024654510478,-79.2916056984135,20.5,average pedestrians/hour during count,Latest 8-hour count on 1995-06-12; derived from 164 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,34859,Finch Ave E: Winlock Pk - Manorcrest Dr,43.784215,-79.39532500000001,24.38,average pedestrians/hour during count,Latest 8-hour count on 2016-11-30; derived from 195 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,34111,Finch Ave W / Alexdon Rd,43.7646930630836,-79.4855194438842,8.38,average pedestrians/hour during count,Latest 8-hour count on 2016-07-06; derived from 67 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,42973,Finch Ave W / Ancona St,43.7745952435373,-79.4388560671384,24.75,average pedestrians/hour during count,Latest 8-hour count on 2021-11-03; derived from 198 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,114622,Finch Ave W / Ardwick Blvd / Duncanwoods Dr,43.7487949122854,-79.5576331590146,90.86,average pedestrians/hour during count,Latest 14-hour count on 2025-11-08; derived from 1272 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,114621,Finch Ave W / Ardwick Blvd / Pearldale Ave,43.7477709626816,-79.5623432226914,123.64,average pedestrians/hour during count,Latest 14-hour count on 2025-11-08; derived from 1731 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,114626,Finch Ave W / Arrow Rd / Signet Dr,43.7532996808539,-79.5362311664098,24.0,average pedestrians/hour during count,Latest 14-hour count on 2025-11-08; derived from 336 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,116129,Finch Ave W / Beecroft Rd / Greenview Ave,43.7791370318985,-79.4185097913342,205.71,average pedestrians/hour during count,Latest 14-hour count on 2026-05-26; derived from 2880 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,114635,Finch Ave W / Black Creek Trl (East),43.760308844184,-79.5033522838657,106.14,average pedestrians/hour during count,Latest 14-hour count on 2025-11-08; derived from 1486 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,107765,Finch Ave W / Champagne Dr / Alness St,43.7678264507333,-79.4714806736503,150.25,average pedestrians/hour during count,Latest 8-hour count on 2023-11-22; derived from 1202 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,107781,Finch Ave W / Chesswood Dr,43.7664915941869,-79.4775339307433,17.12,average pedestrians/hour during count,Latest 8-hour count on 2023-11-18; derived from 137 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,48815,Finch Ave W / Clarkhill St,43.7754482435911,-79.4350147520001,14.75,average pedestrians/hour during count,Latest 8-hour count on 2023-04-19; derived from 118 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,114633,Finch Ave W / Driftwood Ave,43.7580672498548,-79.5134095538506,173.0,average pedestrians/hour during count,Latest 14-hour count on 2025-11-08; derived from 2422 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,48813,Finch Ave W / Endell St,43.7749275134814,-79.4373782387642,35.38,average pedestrians/hour during count,Latest 8-hour count on 2023-04-19; derived from 283 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,39669,Finch Ave W / Finchurst Dr,43.7751250557256,-79.4364859507486,3.38,average pedestrians/hour during count,Latest 8-hour count on 2019-12-18; derived from 27 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,39661,Finch Ave W / Glenborough Park Cres (East),43.7759554329635,-79.4327292648936,12.5,average pedestrians/hour during count,Latest 8-hour count on 2020-02-05; derived from 100 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,39663,Finch Ave W / Glenborough Park Cres (West),43.7757085998039,-79.4338805400209,0.75,average pedestrians/hour during count,Latest 8-hour count on 2019-12-18; derived from 6 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,108188,Finch Ave W / Grantbrook St,43.7761888481295,-79.4317223948465,22.71,average pedestrians/hour during count,Latest 14-hour count on 2023-11-02; derived from 318 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,114618,Finch Ave W / Humber College Blvd,43.7340971251848,-79.6099130465114,188.0,average pedestrians/hour during count,Latest 14-hour count on 2025-11-08; derived from 2632 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,114611,Finch Ave W / Humberline Dr,43.7350386521063,-79.6178773757937,31.71,average pedestrians/hour during count,Latest 14-hour count on 2025-11-08; derived from 444 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,114612,Finch Ave W / Hwy 27 N,43.7341691179448,-79.6030878391409,64.93,average pedestrians/hour during count,Latest 14-hour count on 2025-11-08; derived from 909 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,114628,Finch Ave W / Hwy 400 S Finch Ave Ramp,43.7540293304889,-79.5327660815954,0.07,average pedestrians/hour during count,Latest 14-hour count on 2025-11-08; derived from 1 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,114624,Finch Ave W / Jayzel Dr,43.7506440665717,-79.5491046747542,62.21,average pedestrians/hour during count,Latest 14-hour count on 2025-11-08; derived from 871 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,114617,Finch Ave W / John Garland Blvd / Silverstone Dr,43.736017086269,-79.5949562312666,37.64,average pedestrians/hour during count,Latest 14-hour count on 2025-11-08; derived from 527 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,40945,Finch Ave W / Kendleton Dr,43.7388083957964,-79.589906612158,36.88,average pedestrians/hour during count,Latest 8-hour count on 2020-10-29; derived from 295 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,114620,Finch Ave W / Milady Rd,43.7473104836789,-79.5644156767377,36.93,average pedestrians/hour during count,Latest 14-hour count on 2025-11-15; derived from 517 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,39673,Finch Ave W / Muirkirk Rd,43.7741057901973,-79.4410374728891,10.62,average pedestrians/hour during count,Latest 8-hour count on 2019-12-18; derived from 85 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,114630,Finch Ave W / Oakdale Rd / Norfinch Dr,43.7559285558294,-79.5242871018287,100.71,average pedestrians/hour during count,Latest 14-hour count on 2025-11-08; derived from 1410 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,35579,Finch Ave W / Pelican Gt,43.7563483387145,-79.5225082469557,71.62,average pedestrians/hour during count,Latest 8-hour count on 2017-03-06; derived from 573 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,114637,Finch Ave W / Romfield Lane,43.7626009827862,-79.4936424558962,38.43,average pedestrians/hour during count,Latest 14-hour count on 2025-11-08; derived from 538 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,107774,Finch Ave W / Routliffe Lane / Edithvale Dr,43.7772076102668,-79.4270626036465,52.12,average pedestrians/hour during count,Latest 8-hour count on 2023-11-22; derived from 417 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,114627,Finch Ave W / Rumike Rd / Milvan Dr,43.7499567178454,-79.5522882129811,151.07,average pedestrians/hour during count,Latest 14-hour count on 2025-11-08; derived from 2115 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,107773,Finch Ave W / Senlac Rd,43.7764940018239,-79.4302553393073,18.0,average pedestrians/hour during count,Latest 8-hour count on 2023-11-22; derived from 144 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,114636,Finch Ave W / Sentinel Rd,43.761063197309,-79.5000042312828,187.79,average pedestrians/hour during count,Latest 14-hour count on 2025-11-08; derived from 2629 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,107775,Finch Ave W / Talbot Rd,43.7781230088859,-79.4229853105574,57.88,average pedestrians/hour during count,Latest 8-hour count on 2023-11-22; derived from 463 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,115245,Finch Ave W / Tangiers Rd,43.7640981089835,-79.4882371596251,114.79,average pedestrians/hour during count,Latest 14-hour count on 2026-01-22; derived from 1607 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,114634,Finch Ave W / Tobermory Dr,43.7592908808335,-79.5079048386389,99.0,average pedestrians/hour during count,Latest 14-hour count on 2025-11-08; derived from 1386 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,36727,Finch Ave W / Topcliff Ave,43.7589115887596,-79.5095541971303,57.38,average pedestrians/hour during count,Latest 8-hour count on 2018-03-20; derived from 459 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,107771,Finch Ave W / Torresdale Ave / Goldfinch Crt,43.7723124982607,-79.4509461053754,162.25,average pedestrians/hour during count,Latest 8-hour count on 2023-11-22; derived from 1298 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,107772,Finch Ave W / Virgilwood Dr,43.7728576565289,-79.448217554771,124.62,average pedestrians/hour during count,Latest 8-hour count on 2023-11-22; derived from 997 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,114623,Finch Ave W / Westmore Dr,43.7346447256852,-79.6009580306663,76.64,average pedestrians/hour during count,Latest 14-hour count on 2025-11-15; derived from 1073 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,113581,Finch Ave W / Wilmington Ave / Finch Corridor Trl,43.7702536171482,-79.4607243662803,80.29,average pedestrians/hour during count,Latest 14-hour count on 2025-10-29; derived from 1124 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,114615,Finch Ave W / Woodbine Downs Blvd / Halesia Dr,43.733722142643,-79.6067180839543,96.07,average pedestrians/hour during count,Latest 14-hour count on 2025-11-08; derived from 1345 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,114631,Finch Ave W / York Gate Blvd / Elana Dr,43.7567443148906,-79.5206727443547,145.79,average pedestrians/hour during count,Latest 14-hour count on 2025-11-08; derived from 2041 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,107778,Finch Ave W: Alness St - Chesswood Dr,43.767160000000004,-79.474505,66.5,average pedestrians/hour during count,Latest 8-hour count on 2023-11-22; derived from 532 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,107768,Finch Ave W: Chesswood Dr - Alexdon Rd,43.765225,-79.48316500000001,22.5,average pedestrians/hour during count,Latest 8-hour count on 2023-11-22; derived from 180 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,107764,Finch Ave W: Endell St - Ancona St,43.774765,-79.43812,14.88,average pedestrians/hour during count,Latest 8-hour count on 2023-11-22; derived from 119 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,114600,Finch Ave W: Kipling Ave - Albion Rd,43.74337686297885,-79.58617146936108,67.64,average pedestrians/hour during count,Latest 14-hour count on 2025-11-12; derived from 947 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,107769,Finch Ave W: Robert Hicks Park Trl - Wilmington Ave,43.771485,-79.45493,61.12,average pedestrians/hour during count,Latest 8-hour count on 2023-11-22; derived from 489 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,8913,First Ave / De Grassi St,43.6655011456922,-79.348171178042,65.25,average pedestrians/hour during count,Latest 8-hour count on 2000-11-20; derived from 522 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,35977,Fisherville Rd / Carpenter Rd,43.7901879256732,-79.4471094944084,197.12,average pedestrians/hour during count,Latest 8-hour count on 2017-07-11; derived from 1577 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,115387,Flanders Rd / Dewbourne Ave,43.6970358321262,-79.4329548426822,17.64,average pedestrians/hour during count,Latest 14-hour count on 2026-01-13; derived from 247 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,49005,Flemington Rd / Ranee Ave,43.7232830588537,-79.4486527286071,65.25,average pedestrians/hour during count,Latest 8-hour count on 2023-05-09; derived from 522 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,49009,Flemington Rd / Stockton Rd,43.7208577128398,-79.4493683869401,23.0,average pedestrians/hour during count,Latest 8-hour count on 2023-05-11; derived from 184 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,49039,Flemington Rd / Varna Dr,43.7201271212569,-79.4410223103861,15.12,average pedestrians/hour during count,Latest 8-hour count on 2023-06-07; derived from 121 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,107233,Flerimac Rd / Morning Dew Rd / Lawrence Ave E,43.7723032334858,-79.1688820263794,30.07,average pedestrians/hour during count,Latest 14-hour count on 2023-10-17; derived from 421 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,43615,Flint Rd / Alness St,43.7819392107584,-79.4781654082818,11.62,average pedestrians/hour during count,Latest 8-hour count on 2021-12-15; derived from 93 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,116697,Florence St / Dufferin St,43.6459659606282,-79.4300372852408,130.93,average pedestrians/hour during count,Latest 14-hour count on 2026-07-25; derived from 1833 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,111554,Florens Ave / Pharmacy Ave,43.7043806199596,-79.2885626193283,36.64,average pedestrians/hour during count,Latest 14-hour count on 2024-11-26; derived from 513 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,26551,Floyd Ave / Carlaw Ave,43.6870530578234,-79.3505346727853,59.88,average pedestrians/hour during count,Latest 8-hour count on 2010-12-06; derived from 479 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,7608,Floyd Ave / Dewhurst Blvd N,43.6886627349835,-79.3426221449023,7.88,average pedestrians/hour during count,Latest 8-hour count on 1999-11-22; derived from 63 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,29849,Floyd Ave / Donlands Ave,43.6890249396994,-79.3408289455102,25.75,average pedestrians/hour during count,Latest 8-hour count on 2013-05-22; derived from 206 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,39791,Floyd Ave / Logan Ave,43.6864428186478,-79.352526827067,1.38,average pedestrians/hour during count,Latest 8-hour count on 2020-02-12; derived from 11 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,7607,Floyd Ave / Woodycrest Ave,43.688128825206,-79.3449820981412,3.5,average pedestrians/hour during count,Latest 8-hour count on 1999-11-22; derived from 28 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,48777,Foch Ave / Horner Ave,43.6010054649108,-79.5483738150722,40.25,average pedestrians/hour during count,Latest 8-hour count on 2023-04-19; derived from 322 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,24759,Follis Ave / Christie St,43.6680991709537,-79.4201938892634,56.88,average pedestrians/hour during count,Latest 8-hour count on 2009-11-19; derived from 455 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,113171,Foregate Ave / Brenyon Way,43.8017958728593,-79.2074201808418,35.86,average pedestrians/hour during count,Latest 14-hour count on 2025-06-17; derived from 502 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,18541,Forest Heights Blvd / Gerald St,43.7589372286451,-79.3826133861496,2.88,average pedestrians/hour during count,Latest 8-hour count on 2006-09-18; derived from 23 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,21283,Forest Hill Rd / Kilbarry Rd,43.6946097635182,-79.4066800198403,28.5,average pedestrians/hour during count,Latest 8-hour count on 2007-10-18; derived from 228 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,23125,Forest Hill Rd / Larratt St / Beltline Trl,43.6988066757385,-79.4097958231142,5.12,average pedestrians/hour during count,Latest 8-hour count on 2008-10-21; derived from 41 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,115642,Forest Manor Rd / George Henry Blvd,43.7735684722511,-79.3445920884048,210.43,average pedestrians/hour during count,Latest 14-hour count on 2026-03-10; derived from 2946 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,49101,Foresters Lane / Rochefort Dr,43.7183814185153,-79.3363718420484,31.38,average pedestrians/hour during count,Latest 8-hour count on 2023-06-15; derived from 251 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,18797,Forman Ave / Balliol St,43.7006660761465,-79.3802594277266,10.5,average pedestrians/hour during count,Latest 8-hour count on 2006-11-02; derived from 84 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,21119,Forsyth Rd / Balliol St,43.7003264581891,-79.3818340346724,12.38,average pedestrians/hour during count,Latest 8-hour count on 2007-10-02; derived from 99 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,31007,Fort York Blvd / Bastion St,43.6375389696718,-79.4038858511897,16.62,average pedestrians/hour during count,Latest 8-hour count on 2014-06-05; derived from 133 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,107557,Fort York Blvd / Dan Leckie Way / Canoe Landing Park Trl,43.6394040993382,-79.3980046991056,727.29,average pedestrians/hour during count,Latest 14-hour count on 2023-10-05; derived from 10182 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,27951,Fort York Blvd / Fleet St,43.6363927770308,-79.4068413879228,64.62,average pedestrians/hour during count,Latest 8-hour count on 2011-09-28; derived from 517 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,109697,Fort York Blvd / Telegram Mews / Brunel Crt,43.6402057761627,-79.3944310249722,806.29,average pedestrians/hour during count,Latest 14-hour count on 2024-05-29; derived from 11288 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,35761,Fountainhead Rd / Sentinel Rd,43.7622409949302,-79.5005208790154,197.62,average pedestrians/hour during count,Latest 8-hour count on 2017-04-27; derived from 1581 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,40939,Four Winds Dr / Columbia Gt,43.765271510418,-79.4936805764942,12.88,average pedestrians/hour during count,Latest 8-hour count on 2020-10-29; derived from 103 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,17171,Foxwarren Dr / Hawksbury Dr,43.7720412058401,-79.3835976887236,3.5,average pedestrians/hour during count,Latest 8-hour count on 2005-12-01; derived from 28 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,9361,Foxwell St / Duern St,43.6709565759224,-79.4958483662047,9.88,average pedestrians/hour during count,Latest 8-hour count on 2001-07-16; derived from 79 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,40579,Frankdale Ave / Sammon Ave,43.6866811466014,-79.3356773155866,45.25,average pedestrians/hour during count,Latest 8-hour count on 2020-09-29; derived from 362 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
Toronto,43357,Franklin Ave / Antler St,43.6633202211321,-79.4533953657922,24.25,average pedestrians/hour during count,Latest 8-hour count on 2021-12-09; derived from 194 published pedestrians,City of Toronto Multimodal Intersection Counts,https://open.toronto.ca/dataset/traffic-volumes-at-intersections-for-all-modes/
